by,discussion_id,score,timestamp,title,url,stars_at_submission,stars_month_1,stars_month_2,stars_month_3,stars_month_4,stars_month_5,commits_at_submission,commits_month_1,commits_month_2,commits_month_3,commits_month_4,commits_month_5,pull_requests_at_submission,pull_requests_month_1,pull_requests_month_2,pull_requests_month_3,pull_requests_month_4,pull_requests_month_5,forks_at_submission,forks_month_1,forks_month_2,forks_month_3,forks_month_4,forks_month_5,contributors_at_submission,contributors_month_1,contributors_month_2,contributors_month_3,contributors_month_4,contributors_month_5,average_comments_sentiment,overall_comments_sentiment,dist_stars(submission-month_1),percent_stars(submission-month_1),dist_stars(month_1-month_2),percent_stars(month_1-month_2),dist_stars(month_2-month_3),percent_stars(month_2-month_3),dist_stars(month_3-month_4),percent_stars(month_3-month_4),dist_stars(month_4-month_5),percent_stars(month_4-month_5),dist_forks(submission-month_1),percent_forks(submission-month_1),dist_forks(month_1-month_2),percent_forks(month_1-month_2),dist_forks(month_2-month_3),percent_forks(month_2-month_3),dist_forks(month_3-month_4),percent_forks(month_3-month_4),dist_forks(month_4-month_5),percent_forks(month_4-month_5),dist_commits(submission-month_1),percent_commits(submission-month_1),dist_commits(month_1-month_2),percent_commits(month_1-month_2),dist_commits(month_2-month_3),percent_commits(month_2-month_3),dist_commits(month_3-month_4),percent_commits(month_3-month_4),dist_commits(month_4-month_5),percent_commits(month_4-month_5),dist_pull_requests(submission-month_1),percent_pull_requests(submission-month_1),dist_pull_requests(month_1-month_2),percent_pull_requests(month_1-month_2),dist_pull_requests(month_2-month_3),percent_pull_requests(month_2-month_3),dist_pull_requests(month_3-month_4),percent_pull_requests(month_3-month_4),dist_pull_requests(month_4-month_5),percent_pull_requests(month_4-month_5),dist_contributors(submission-month_1),percent_contributors(submission-month_1),dist_contributors(month_1-month_2),percent_contributors(month_1-month_2),dist_contributors(month_2-month_3),percent_contributors(month_2-month_3),dist_contributors(month_3-month_4),percent_contributors(month_3-month_4),dist_contributors(month_4-month_5),percent_contributors(month_4-month_5),sentiment
dillionverma,37148410,6,2023-08-16 15:17:47 UTC,Show HN: Llm.report – Open-source logging and analytics for OpenAI,https://github.com/dillionverma/llm.report,110,220,298,337,357,376,23,46,53,56,56,57,8,16,16,16,17,19,13,26,33,35,39,40,2,2,2,2,1,2,0.5,0,110,100.0,78,35.45454545454544,39,13.087248322147644,20,5.934718100890208,19,5.322128851540626,13,100.0,7,26.92307692307692,2,6.060606060606062,4,11.42857142857143,1,2.564102564102555,23,100.0,7,15.217391304347828,3,5.660377358490564,0,0.0,1,1.7857142857142776,8,100.0,0,0.0,0,0.0,1,6.25,2,11.764705882352942,0,0.0,0,0.0,0,0.0,-1,-50.0,1,100.0,Neutral
mlejva,37175807,5,2023-08-18 14:07:49 UTC,SDKs for AI Agents,https://github.com/e2b-dev/awesome-sdks-for-ai-agents,84,180,220,220,220,220,7,21,28,28,28,28,2,4,6,6,6,6,2,12,14,14,14,14,2,2,2,0,0,0,0.0,0,96,114.28571428571428,40,22.22222222222223,0,0.0,0,0.0,0,0.0,10,500.0,2,16.66666666666667,0,0.0,0,0.0,0,0.0,14,200.0,7,33.333333333333314,0,0.0,0,0.0,0,0.0,2,100.0,2,50.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-2,-100.0,0,0.0,0,0.0,Neutral
thomashop,37197966,1,2023-08-20 10:59:51 UTC,Nuclear Codes: A ChatGPT Multi-Agent Simulation,https://github.com/pollinations/cooperative-evolving-gpts,0,1,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
today072,37198357,9,2023-08-20 12:10:27 UTC,Show HN: Talk to AI Models in Terminal,https://github.com/Databingo/aih,2,4,6,6,8,8,77,82,88,88,90,90,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,0,1.0,1,2,100.0,2,50.0,0,0.0,2,33.333333333333314,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,5,6.493506493506487,6,7.317073170731717,0,0.0,2,2.2727272727272663,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,1,0.0,-1,-100.0,Positve
swyx,37200592,12,2023-08-20 16:25:57 UTC,Show HN: GodMode – open-source AI Chat Browser,https://github.com/smol-ai/GodMode,431,564,666,723,776,811,18,24,25,25,25,25,17,23,25,25,26,26,28,39,46,54,60,66,4,1,2,0,1,0,0.0,0,133,30.858468677494187,102,18.085106382978736,57,8.558558558558559,53,7.330567081604428,35,4.510309278350519,11,39.28571428571428,7,17.948717948717956,8,17.391304347826093,6,11.111111111111114,6,10.000000000000014,6,33.333333333333314,1,4.166666666666671,0,0.0,0,0.0,0,0.0,6,35.29411764705884,2,8.695652173913032,0,0.0,1,4.0,0,0.0,-3,-75.0,1,100.0,-2,-100.0,1,0.0,-1,-100.0,Neutral
kevinlu1248,37202950,1,2023-08-20 21:08:52 UTC,Codeblocks: Library for merging incomplete LLM-generated code,https://github.com/aorwall/codeblocks,2,2,2,2,2,2,6,6,6,6,6,6,2,2,2,2,2,2,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
gharbat,37203196,128,2023-08-20 21:45:19 UTC,OpenCopilot – Open source AI copilot for your own SaaS product,https://github.com/openchatai/OpenCopilot,912,1213,1412,2176,2812,2938,154,262,494,971,1218,1344,56,136,281,501,693,797,60,78,97,157,219,239,5,4,6,5,5,6,-0.2,0,301,33.004385964912274,199,16.405605935696627,764,54.10764872521244,636,29.22794117647058,126,4.480796586059753,18,30.0,19,24.358974358974365,60,61.85567010309279,62,39.49044585987261,20,9.132420091324208,108,70.12987012987014,232,88.54961832061068,477,96.5587044534413,247,25.437693099897004,126,10.34482758620689,80,142.85714285714283,145,106.61764705882354,220,78.29181494661921,192,38.32335329341316,104,15.007215007214995,-1,-20.0,2,50.0,-1,-16.666666666666657,0,0.0,1,20.0,Neutral
rishsriv,37209539,5,2023-08-21 13:48:39 UTC,SQLCoder: 15B param OSS LLM that outperforms GPT-3.5 for text to SQL generation,https://github.com/defog-ai/sqlcoder,187,361,670,762,941,1214,3,9,15,15,19,49,0,2,4,5,7,9,17,26,42,51,58,85,1,2,2,1,3,1,1.0,1,174,93.04812834224596,309,85.59556786703601,92,13.731343283582092,179,23.49081364829398,273,29.011689691817224,9,52.94117647058823,16,61.53846153846155,9,21.428571428571416,7,13.725490196078423,27,46.55172413793102,6,200.0,6,66.66666666666669,0,0.0,4,26.666666666666657,30,157.89473684210526,2,0.0,2,100.0,1,25.0,2,40.0,2,28.571428571428584,1,100.0,0,0.0,-1,-50.0,2,200.0,-2,-66.66666666666667,Positve
haouarin,37220069,11,2023-08-22 08:35:07 UTC,Show HN: Convert Research Papers into Dynamic Mind Maps with Claude,https://github.com/nhaouari/papersnap,16,21,22,24,25,25,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0.0,0,5,31.25,1,4.761904761904773,2,9.09090909090908,1,4.166666666666671,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
JohannesTk,37223776,109,2023-08-22 15:03:49 UTC,Show HN: OpenCopilot – Build and embed open-source AI copilots into your product,https://github.com/opencopilotdev/opencopilot,87,104,104,104,104,104,274,274,274,274,274,274,140,140,140,140,140,140,2,2,2,2,2,2,5,0,0,0,0,0,0.1111111111111111,0,17,19.540229885057485,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-5,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
youyang8,37224725,5,2023-08-22 16:08:03 UTC,Show HN: Open-Source Chat AI Platform with Custom Knowledge,https://github.com/RCGAI/SimplyRetrieve,13,37,52,63,69,73,0,8,14,19,19,25,0,0,0,0,0,0,0,3,6,6,6,6,0,1,2,1,0,1,1.0,1,24,184.61538461538464,15,40.54054054054055,11,21.153846153846143,6,9.523809523809533,4,5.79710144927536,3,0.0,3,100.0,0,0.0,0,0.0,0,0.0,8,0.0,6,75.0,5,35.71428571428572,0,0.0,6,31.57894736842107,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,1,100.0,-1,-50.0,-1,-100.0,1,0.0,Positve
danielszm,37234779,1,2023-08-23 12:24:48 UTC,Cohere Clojure SDK,https://github.com/danielsz/cohere-clojure,6,11,12,13,13,13,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,5,83.33333333333331,1,9.09090909090908,1,8.333333333333329,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,-1,-100.0,Neutral
5n00py,37235190,4,2023-08-23 13:02:14 UTC,Show HN: Script to Auto-Generate Commit Messages with AI,https://github.com/5n00py/SmartCommit,72,76,76,78,78,78,0,5,5,23,23,23,0,4,4,16,16,16,0,0,0,0,0,0,0,1,0,1,0,0,0.0,0,4,5.555555555555557,0,0.0,2,2.631578947368425,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,5,0.0,0,0.0,18,359.99999999999994,0,0.0,0,0.0,4,0.0,0,0.0,12,300.0,0,0.0,0,0.0,1,0.0,-1,-100.0,1,0.0,-1,-100.0,0,0.0,Neutral
aazo11,37240363,215,2023-08-23 18:38:56 UTC,Show HN: Dataherald AI – Natural Language to SQL Engine,https://github.com/Dataherald/dataherald,129,211,251,275,321,452,89,140,198,255,352,414,85,153,213,284,405,477,12,24,29,38,48,60,8,5,7,4,3,5,0.5384615384615384,1,82,63.56589147286823,40,18.95734597156398,24,9.5617529880478,46,16.72727272727272,131,40.809968847352025,12,100.0,5,20.83333333333333,9,31.034482758620697,10,26.315789473684205,12,25.0,51,57.30337078651687,58,41.428571428571445,57,28.787878787878785,97,38.0392156862745,62,17.61363636363636,68,80.0,60,39.21568627450981,71,33.333333333333314,121,42.6056338028169,72,17.777777777777786,-3,-37.5,2,40.0,-3,-42.85714285714286,-1,-25.0,2,66.66666666666669,Positve
stephanst,37251269,5,2023-08-24 16:50:42 UTC,Show HN: I built an open-source AI system for drones,https://github.com/stephansturges/WALDO,88,114,169,182,192,205,1,2,3,3,5,5,1,2,2,3,5,5,11,15,20,24,24,25,1,2,1,1,1,0,1.0,1,26,29.545454545454533,55,48.245614035087726,13,7.692307692307693,10,5.494505494505503,13,6.770833333333329,4,36.363636363636346,5,33.333333333333314,4,20.0,0,0.0,1,4.166666666666671,1,100.0,1,50.0,0,0.0,2,66.66666666666669,0,0.0,1,100.0,0,0.0,1,50.0,2,66.66666666666669,0,0.0,1,100.0,-1,-50.0,0,0.0,0,0.0,-1,-100.0,Positve
silverthorn,37254510,181,2023-08-24 21:02:21 UTC,Maccarone: AI-managed code blocks in Python,https://github.com/bsilverthorn/maccarone,66,75,78,81,85,89,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0.1666666666666666,0,9,13.63636363636364,3,4.0,3,3.846153846153854,4,4.938271604938265,4,4.705882352941188,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,Neutral
iamarunbrahma,37259753,160,2023-08-25 09:34:28 UTC,Finetuning of Falcon-7B LLM Using QLoRA on Mental Health Conversational Dataset,https://github.com/iamarunbrahma/finetuned-qlora-falcon7b-medical,21,28,33,43,47,50,1,1,1,1,2,2,0,0,0,0,0,0,2,4,5,7,8,8,1,0,0,0,1,0,0.125,0,7,33.333333333333314,5,17.85714285714286,10,30.30303030303031,4,9.302325581395335,3,6.38297872340425,2,100.0,1,25.0,2,40.0,1,14.285714285714278,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,1,0.0,-1,-100.0,Neutral
pplonski86,37260913,51,2023-08-25 12:25:59 UTC,Show HN: PlotAI – Create Plots in Python and Matplotlib with LLM,https://github.com/mljar/plotai,71,86,95,98,106,108,4,5,5,5,5,5,0,0,0,0,0,0,2,5,7,7,7,8,1,1,0,0,0,0,0.3333333333333333,0,15,21.126760563380277,9,10.46511627906976,3,3.1578947368421098,8,8.163265306122454,2,1.8867924528301927,3,150.0,2,40.0,0,0.0,0,0.0,1,14.285714285714278,1,25.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,Neutral
keveman,37301255,2,2023-08-28 22:35:19 UTC,Fast inference of OpenAI's Whisper on Rockchip processors,https://github.com/usefulsensors/useful-transformers,80,115,141,156,189,212,6,7,7,7,8,8,4,6,6,7,12,12,7,10,13,16,19,19,2,1,0,1,4,0,0.0,0,35,43.75,26,22.60869565217392,15,10.63829787234043,33,21.153846153846143,23,12.169312169312164,3,42.85714285714286,3,30.0,3,23.07692307692308,3,18.75,0,0.0,1,16.66666666666667,0,0.0,0,0.0,1,14.285714285714278,0,0.0,2,50.0,0,0.0,1,16.66666666666667,5,71.42857142857142,0,0.0,-1,-50.0,-1,-100.0,1,0.0,3,300.0,-4,-100.0,Neutral
kristintynski,37301954,1,2023-08-29 00:15:10 UTC,"20+ AI Uses Cases in Marketing, PR, SEO, and Social Media – Colab Experiments",https://github.com/ktynski/Marketing_Automations_Notebooks_With_GPT,141,163,182,197,204,211,0,0,0,0,0,0,0,0,0,0,0,0,22,26,32,36,38,42,0,0,0,0,0,0,1.0,1,22,15.60283687943263,19,11.65644171779141,15,8.241758241758234,7,3.55329949238579,7,3.4313725490196134,4,18.181818181818187,6,23.07692307692308,4,12.5,2,5.555555555555557,4,10.5263157894737,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Positve
marcklingen,37310070,143,2023-08-29 16:14:06 UTC,Show HN: Langfuse – Open-source observability and analytics for LLM apps,https://github.com/langfuse/langfuse,275,518,768,948,1207,1427,394,843,1248,1647,2195,2788,242,473,731,995,1299,1612,24,42,81,94,129,151,6,7,12,10,12,14,0.5833333333333334,1,243,88.36363636363635,250,48.26254826254825,180,23.4375,259,27.32067510548524,220,18.227009113504565,18,75.0,39,92.85714285714286,13,16.049382716049394,35,37.2340425531915,22,17.054263565891475,449,113.95939086294416,405,48.04270462633451,399,31.971153846153868,548,33.27261687917428,593,27.01594533029612,231,95.45454545454548,258,54.54545454545453,264,36.11491108071135,304,30.552763819095475,313,24.09545804464972,1,16.66666666666667,5,71.42857142857142,-2,-16.666666666666657,2,20.0,2,16.66666666666667,Positve
dolphinbell,37334514,1,2023-08-31 09:22:00 UTC,Starter pack for AI going beyond humans,https://github.com/jennyzzt/awesome-open-ended,6,15,18,27,40,43,0,2,2,3,6,6,0,2,2,4,7,7,1,2,2,3,4,4,0,2,0,2,2,0,1.0,1,9,150.0,3,20.0,9,50.0,13,48.14814814814815,3,7.5,1,100.0,0,0.0,1,50.0,1,33.333333333333314,0,0.0,2,0.0,0,0.0,1,50.0,3,100.0,0,0.0,2,0.0,0,0.0,2,100.0,3,75.0,0,0.0,2,0.0,-2,-100.0,2,0.0,0,0.0,-2,-100.0,Positve
thomasahle,37340253,5,2023-08-31 16:57:02 UTC,Better Gzip Language Model from Beam Search,https://github.com/thomasahle/ziplm,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
ajhai,37342482,7,2023-08-31 19:29:52 UTC,"Show HN: LLMStack – Self-Hosted, Low-Code Platform to Build AI Experiences",https://github.com/trypromptly/LLMStack,181,355,411,468,569,629,87,145,218,311,420,507,49,79,113,149,204,232,17,74,91,99,116,128,6,7,5,4,7,5,0.5,0,174,96.13259668508286,56,15.774647887323953,57,13.868613138686127,101,21.581196581196565,60,10.544815465729345,57,335.2941176470588,17,22.972972972972983,8,8.791208791208788,17,17.171717171717177,12,10.34482758620689,58,66.66666666666669,73,50.34482758620689,93,42.66055045871559,109,35.048231511254016,87,20.714285714285708,30,61.22448979591837,34,43.03797468354432,36,31.85840707964601,55,36.91275167785236,28,13.725490196078423,1,16.66666666666667,-2,-28.57142857142857,-1,-20.0,3,75.0,-2,-28.57142857142857,Neutral
hubraumhugo,37354204,34,2023-09-01 18:01:23 UTC,Show HN: Automating Job Search with AI,https://github.com/AdrianKrebs/datalens,71,73,75,76,76,76,5,5,5,5,5,5,0,0,0,0,0,0,3,3,4,4,4,4,1,0,0,0,0,0,0.0,0,2,2.816901408450704,2,2.739726027397268,1,1.3333333333333428,0,0.0,0,0.0,0,0.0,1,33.333333333333314,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
zht1130,37358680,2,2023-09-02 05:06:09 UTC,AIGC Tutorials curates content on AIGC for all AI enthusiasts,https://github.com/luban-agi/Awesome-AIGC-Tutorials,1671,1967,2333,2513,2894,3002,43,44,46,47,48,51,0,1,1,1,1,2,91,104,121,132,164,177,1,2,1,1,1,2,1.0,1,296,17.713943746259716,366,18.607015760040667,180,7.715387912558953,381,15.161161957819331,108,3.731859018659293,13,14.285714285714278,17,16.346153846153854,11,9.09090909090908,32,24.24242424242425,13,7.926829268292693,1,2.3255813953488484,2,4.545454545454547,1,2.173913043478265,1,2.1276595744680837,3,6.25,1,0.0,0,0.0,0,0.0,0,0.0,1,100.0,1,100.0,-1,-50.0,0,0.0,0,0.0,1,100.0,Positve
Art_F_T_Machine,37370815,2,2023-09-03 14:42:16 UTC,Show HN: Mantella – Talk to AI-Powered NPCs in Skyrim,https://github.com/art-from-the-machine/Mantella,26,40,49,61,77,79,63,76,87,101,155,172,38,71,77,108,155,182,4,6,11,21,25,27,4,3,3,6,6,3,1.0,1,14,53.84615384615387,9,22.50000000000001,12,24.48979591836735,16,26.229508196721312,2,2.597402597402592,2,50.0,5,83.33333333333331,10,90.9090909090909,4,19.04761904761905,2,8.0,13,20.634920634920636,11,14.4736842105263,14,16.091954022988503,54,53.46534653465346,17,10.967741935483872,33,86.84210526315789,6,8.450704225352126,31,40.259740259740255,47,43.518518518518505,27,17.419354838709666,-1,-25.0,0,0.0,3,100.0,0,0.0,-3,-50.0,Positve
amts,37371252,3,2023-09-03 15:39:15 UTC,A generative AI extension for JupyterLab,https://github.com/jupyterlab/jupyter-ai,113,205,313,422,744,806,19,35,75,117,162,192,23,42,119,193,269,325,14,29,40,54,93,109,6,6,12,9,12,13,0.0,0,92,81.4159292035398,108,52.6829268292683,109,34.82428115015975,322,76.30331753554503,62,8.333333333333329,15,107.14285714285715,11,37.93103448275863,14,35.0,39,72.22222222222223,16,17.20430107526883,16,84.21052631578948,40,114.28571428571428,42,56.0,45,38.46153846153845,30,18.518518518518505,19,82.6086956521739,77,183.33333333333337,74,62.18487394957984,76,39.37823834196891,56,20.817843866171003,0,0.0,6,100.0,-3,-25.0,3,33.333333333333314,1,8.333333333333329,Neutral
cmitsakis,37379984,201,2023-09-04 12:47:48 UTC,TinyLlama project aims to pretrain a 1.1B Llama model on 3T tokens,https://github.com/jzhang38/TinyLlama,2559,2967,3240,3579,5614,5930,52,79,104,120,135,136,17,29,46,54,67,73,102,119,140,161,300,329,8,3,4,3,4,4,0.1666666666666666,0,408,15.943728018757326,273,9.201213346814969,339,10.462962962962962,2035,56.85945794914778,316,5.628785179907368,17,16.66666666666667,21,17.64705882352942,21,14.999999999999986,139,86.33540372670808,29,9.666666666666671,27,51.923076923076906,25,31.64556962025316,16,15.384615384615373,15,12.5,1,0.7407407407407334,12,70.58823529411765,17,58.62068965517241,8,17.391304347826093,13,24.07407407407408,6,8.955223880597018,-5,-62.5,1,33.333333333333314,-1,-25.0,1,33.333333333333314,0,0.0,Neutral
mlejva,37380491,6,2023-09-04 13:53:10 UTC,Show HN: LLM Code Interpreter,https://github.com/e2b-dev/llm-code-interpreter,56,79,99,113,128,137,0,0,0,0,0,0,0,0,0,0,0,0,11,13,17,18,20,20,0,0,0,0,0,0,0.5,0,23,41.07142857142858,20,25.31645569620254,14,14.141414141414144,15,13.274336283185846,9,7.03125,2,18.181818181818187,4,30.769230769230774,1,5.882352941176478,2,11.111111111111114,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
argosopentech,37381916,2,2023-09-04 16:19:06 UTC,Argos Train – open-source NLP model training,https://github.com/argosopentech/argos-train,7,11,12,14,15,18,8,8,8,10,13,14,0,0,0,0,0,0,1,2,2,2,2,2,1,0,0,2,2,1,0.0,0,4,57.14285714285714,1,9.09090909090908,2,16.66666666666667,1,7.142857142857139,3,20.0,1,100.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,25.0,3,30.0,1,7.692307692307693,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,2,0.0,0,0.0,-1,-50.0,Neutral
brianrisk,37385375,2,2023-09-04 21:40:51 UTC,Django App that logs exceptions and uses AI to suggest fixes,https://github.com/brianrisk/exceptbot,8,8,8,8,8,8,20,20,23,35,35,35,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,14.999999999999986,12,52.17391304347828,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,1,0.0,0,0.0,-1,-100.0,0,0.0,Neutral
jstrieb,37387585,96,2023-09-05 03:38:52 UTC,Show HN: Transform any website or eBook into a research paper (no LLM required),https://github.com/jstrieb/paperify,301,317,325,328,332,337,6,6,6,6,6,6,0,0,0,0,0,0,13,14,15,16,17,17,1,0,0,0,0,0,0.1428571428571428,0,16,5.315614617940184,8,2.523659305993704,3,0.9230769230769198,4,1.2195121951219503,5,1.506024096385545,1,7.692307692307693,1,7.142857142857139,1,6.666666666666671,1,6.25,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,-1,-100.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
wwwwww1020,37398159,1,2023-09-05 21:42:42 UTC,SolidGPT – AI-human collaboration framework. Boost your software SOP,https://github.com/AI-Citizen/SolidGPT,230,1465,1662,1702,1743,1777,17,67,73,73,73,81,13,56,62,62,62,70,17,81,97,99,101,109,4,11,4,0,0,4,1.0,1,1235,536.9565217391305,197,13.447098976109205,40,2.4067388688327327,41,2.4089306698002417,34,1.950659781985081,64,376.4705882352941,16,19.75308641975309,2,2.061855670103085,2,2.0202020202020066,8,7.920792079207928,50,294.11764705882354,6,8.955223880597018,0,0.0,0,0.0,8,10.958904109589042,43,330.7692307692308,6,10.714285714285722,0,0.0,0,0.0,8,12.90322580645163,7,175.0,-7,-63.63636363636363,-4,-100.0,0,0.0,4,0.0,Positve
razcle,37403446,3,2023-09-06 10:57:27 UTC,Show HN: Coworker – An Open Source AI assistant for your company Slack,https://github.com/humanloop/coworker,17,21,21,21,21,22,12,12,12,13,13,13,0,0,0,4,5,5,0,0,0,0,0,0,2,0,0,2,1,0,0.0,0,4,23.529411764705884,0,0.0,0,0.0,0,0.0,1,4.761904761904773,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,8.333333333333329,0,0.0,0,0.0,0,0.0,0,0.0,4,0.0,1,25.0,0,0.0,-2,-100.0,0,0.0,2,0.0,-1,-50.0,-1,-100.0,Neutral
JikkuJose,37408398,3,2023-09-06 17:42:07 UTC,Show HN: All ChatGPT plugins in a single file,https://github.com/jikkujose/awesome-chatgpt-plugins,41,49,51,52,52,52,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,0,0,0,1,0,0.0,0,8,19.51219512195121,2,4.081632653061234,1,1.9607843137254832,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,100.0,0,0.0,-2,-100.0,0,0.0,0,0.0,1,0.0,-1,-100.0,Neutral
amaiya,37412793,150,2023-09-06 23:28:39 UTC,Run ChatGPT-like LLMs on your laptop in 3 lines of code,https://github.com/amaiya/onprem,536,577,596,605,619,623,331,350,352,405,462,462,13,13,14,14,14,14,17,23,25,25,25,26,4,2,3,2,2,0,0.4545454545454545,0,41,7.649253731343293,19,3.292894280762553,9,1.5100671140939568,14,2.3140495867768607,4,0.6462035541195519,6,35.29411764705884,2,8.695652173913032,0,0.0,0,0.0,1,4.0,19,5.740181268882182,2,0.5714285714285836,53,15.056818181818189,57,14.074074074074076,0,0.0,0,0.0,1,7.692307692307693,0,0.0,0,0.0,0,0.0,-2,-50.0,1,50.0,-1,-33.33333333333334,0,0.0,-2,-100.0,Neutral
gk1,37422557,2,2023-09-07 17:34:03 UTC,Book-author-GPT: Create a chatbot from any ePub book,https://github.com/artsmc/Book-author-GPT,3,4,5,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,33.333333333333314,1,25.0,0,0.0,0,0.0,1,20.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,Neutral
